carrier_name,date,distance flown
JetBlue Airways,2013-01-29,128803
JetBlue Airways,2013-01-30,128803
JetBlue Airways,2013-01-31,155607
JetBlue Airways,2013-02-01,155607
JetBlue Airways,2013-02-02,127754
JetBlue Airways,2013-02-03,155220
JetBlue Airways,2013-02-04,156789
JetBlue Airways,2013-02-05,129985
JetBlue Airways,2013-02-06,129985
JetBlue Airways,2013-02-07,155607
JetBlue Airways,2013-02-08,156868
JetBlue Airways,2013-02-09,128828
JetBlue Airways,2013-02-10,156481
JetBlue Airways,2013-02-11,154160
JetBlue Airways,2013-02-12,131059
JetBlue Airways,2013-02-13,146547
JetBlue Airways,2013-02-14,171293
JetBlue Airways,2013-02-15,171100
JetBlue Airways,2013-02-16,152873
JetBlue Airways,2013-02-17,164714
JetBlue Airways,2013-02-18,171480
JetBlue Airways,2013-02-19,157024
JetBlue Airways,2013-02-20,157024
JetBlue Airways,2013-02-21,171480
JetBlue Airways,2013-02-22,171667
JetBlue Airways,2013-02-23,152873
JetBlue Airways,2013-02-24,170262
JetBlue Airways,2013-02-25,169091
JetBlue Airways,2013-02-26,149466
JetBlue Airways,2013-02-27,151108
JetBlue Airways,2013-02-28,170077
JetBlue Airways,2013-03-01,169049
JetBlue Airways,2013-03-02,148342
JetBlue Airways,2013-03-03,168849
JetBlue Airways,2013-03-04,166473
JetBlue Airways,2013-03-05,149570
JetBlue Airways,2013-03-06,154621
JetBlue Airways,2013-03-07,169049
JetBlue Airways,2013-03-08,172091
JetBlue Airways,2013-03-09,152187
JetBlue Airways,2013-03-10,171590
JetBlue Airways,2013-03-11,169515
JetBlue Airways,2013-03-12,152612
JetBlue Airways,2013-03-13,157663
JetBlue Airways,2013-03-14,172091
JetBlue Airways,2013-03-15,172091
JetBlue Airways,2013-03-16,152453
JetBlue Airways,2013-03-17,171891
JetBlue Airways,2013-03-18,172091
JetBlue Airways,2013-03-19,152960
JetBlue Airways,2013-03-20,153376
JetBlue Airways,2013-03-21,169049
JetBlue Airways,2013-03-22,169049
JetBlue Airways,2013-03-23,152065
JetBlue Airways,2013-03-24,168849
JetBlue Airways,2013-03-25,167980
JetBlue Airways,2013-03-26,166339
JetBlue Airways,2013-03-27,166339
JetBlue Airways,2013-03-28,169049
JetBlue Airways,2013-03-29,168246
JetBlue Airways,2013-03-30,159620
JetBlue Airways,2013-03-31,168095
JetBlue Airways,2013-04-01,168783
JetBlue Airways,2013-04-02,168519
JetBlue Airways,2013-04-03,168706
JetBlue Airways,2013-04-04,167714
JetBlue Airways,2013-04-05,168253
JetBlue Airways,2013-04-06,158567
JetBlue Airways,2013-04-07,168583
JetBlue Airways,2013-04-08,167714
JetBlue Airways,2013-04-09,166943
JetBlue Airways,2013-04-10,166943
JetBlue Airways,2013-04-11,167207
JetBlue Airways,2013-04-12,167394
JetBlue Airways,2013-04-13,157292
JetBlue Airways,2013-04-14,167007
JetBlue Airways,2013-04-15,166325
JetBlue Airways,2013-04-16,164422
JetBlue Airways,2013-04-17,164422
JetBlue Airways,2013-04-18,167207
JetBlue Airways,2013-04-19,167207
JetBlue Airways,2013-04-20,157092
JetBlue Airways,2013-04-21,167207
JetBlue Airways,2013-04-22,160295
JetBlue Airways,2013-04-23,152396
JetBlue Airways,2013-04-24,150508
JetBlue Airways,2013-04-25,159414
JetBlue Airways,2013-04-26,159601
JetBlue Airways,2013-04-27,142889
JetBlue Airways,2013-04-28,159067
JetBlue Airways,2013-04-29,157816
JetBlue Airways,2013-04-30,147617
JetBlue Airways,2013-05-01,145991
JetBlue Airways,2013-05-02,158683
JetBlue Airways,2013-05-03,157501
JetBlue Airways,2013-05-04,136737
JetBlue Airways,2013-05-05,158104
JetBlue Airways,2013-05-06,157801
JetBlue Airways,2013-05-07,145753
JetBlue Airways,2013-05-08,145753
JetBlue Airways,2013-05-09,157501
JetBlue Airways,2013-05-10,157501
JetBlue Airways,2013-05-11,136737
JetBlue Airways,2013-05-12,158104
JetBlue Airways,2013-05-13,156619
JetBlue Airways,2013-05-14,148207
JetBlue Airways,2013-05-15,150783
JetBlue Airways,2013-05-16,157873
JetBlue Airways,2013-05-17,157873
JetBlue Airways,2013-05-18,144387
JetBlue Airways,2013-05-19,158742
JetBlue Airways,2013-05-20,159413
JetBlue Airways,2013-05-21,158173
JetBlue Airways,2013-05-22,158173
JetBlue Airways,2013-05-23,164901
JetBlue Airways,2013-05-24,163832
JetBlue Airways,2013-05-25,143670
JetBlue Airways,2013-05-26,156840
JetBlue Airways,2013-05-27,162763
JetBlue Airways,2013-05-28,161126
JetBlue Airways,2013-05-29,159562
JetBlue Airways,2013-05-30,163469
JetBlue Airways,2013-05-31,163469
JetBlue Airways,2013-06-01,147922
JetBlue Airways,2013-06-02,164338
JetBlue Airways,2013-06-03,162587
JetBlue Airways,2013-06-04,158890
JetBlue Airways,2013-06-05,158890
JetBlue Airways,2013-06-06,163469
JetBlue Airways,2013-06-07,163469
JetBlue Airways,2013-06-08,145313
JetBlue Airways,2013-06-09,164338
JetBlue Airways,2013-06-10,162587
JetBlue Airways,2013-06-11,158890
JetBlue Airways,2013-06-12,158890
JetBlue Airways,2013-06-13,165944
JetBlue Airways,2013-06-14,165944
JetBlue Airways,2013-06-15,150253
JetBlue Airways,2013-06-16,166813
JetBlue Airways,2013-06-17,165062
JetBlue Airways,2013-06-18,161574
JetBlue Airways,2013-06-19,161147
JetBlue Airways,2013-06-20,170800
JetBlue Airways,2013-06-21,171591
JetBlue Airways,2013-06-22,167725
JetBlue Airways,2013-06-23,171391
JetBlue Airways,2013-06-24,170613
JetBlue Airways,2013-06-25,172073
JetBlue Airways,2013-06-26,172626
JetBlue Airways,2013-06-27,172626
JetBlue Airways,2013-06-28,172535
JetBlue Airways,2013-06-29,168669
JetBlue Airways,2013-06-30,172335
JetBlue Airways,2013-07-01,171557
JetBlue Airways,2013-07-02,172813
JetBlue Airways,2013-07-03,172626
JetBlue Airways,2013-07-04,169804
JetBlue Airways,2013-07-05,172535
JetBlue Airways,2013-07-06,168669
JetBlue Airways,2013-07-07,172335
JetBlue Airways,2013-07-08,171557
JetBlue Airways,2013-07-09,172813
JetBlue Airways,2013-07-10,172626
JetBlue Airways,2013-07-11,172626
JetBlue Airways,2013-07-12,172535
JetBlue Airways,2013-07-13,168669
JetBlue Airways,2013-07-14,172335
JetBlue Airways,2013-07-15,170488
JetBlue Airways,2013-07-16,171869
JetBlue Airways,2013-07-17,172626
JetBlue Airways,2013-07-18,172626
JetBlue Airways,2013-07-19,172535
JetBlue Airways,2013-07-20,168669
JetBlue Airways,2013-07-21,172335
JetBlue Airways,2013-07-22,171557
JetBlue Airways,2013-07-23,172813
JetBlue Airways,2013-07-24,171557
JetBlue Airways,2013-07-25,172626
JetBlue Airways,2013-07-26,172535
JetBlue Airways,2013-07-27,168669
JetBlue Airways,2013-07-28,172335
JetBlue Airways,2013-07-29,171557
JetBlue Airways,2013-07-30,172813
JetBlue Airways,2013-07-31,172626
JetBlue Airways,2013-08-01,172626
JetBlue Airways,2013-08-02,172535
JetBlue Airways,2013-08-03,169406
JetBlue Airways,2013-08-04,173072
JetBlue Airways,2013-08-05,171557
JetBlue Airways,2013-08-06,171869
JetBlue Airways,2013-08-07,172626
JetBlue Airways,2013-08-08,172626
JetBlue Airways,2013-08-09,172535
JetBlue Airways,2013-08-10,169406
JetBlue Airways,2013-08-11,173072
JetBlue Airways,2013-08-12,171557
JetBlue Airways,2013-08-13,172813
JetBlue Airways,2013-08-14,172626
JetBlue Airways,2013-08-15,172626
JetBlue Airways,2013-08-16,172535
JetBlue Airways,2013-08-17,169406
JetBlue Airways,2013-08-18,173072
JetBlue Airways,2013-08-19,171557
JetBlue Airways,2013-08-20,168740
JetBlue Airways,2013-08-21,168553
JetBlue Airways,2013-08-22,168553
JetBlue Airways,2013-08-23,168462
JetBlue Airways,2013-08-24,165333
JetBlue Airways,2013-08-25,168055
JetBlue Airways,2013-08-26,166415
JetBlue Airways,2013-08-27,167796
JetBlue Airways,2013-08-28,168553
JetBlue Airways,2013-08-29,168553
JetBlue Airways,2013-08-30,168462
JetBlue Airways,2013-08-31,163238
JetBlue Airways,2013-09-01,164643
JetBlue Airways,2013-09-02,168553
JetBlue Airways,2013-09-03,163963
JetBlue Airways,2013-09-04,147000
JetBlue Airways,2013-09-05,160602
JetBlue Airways,2013-09-06,156202
JetBlue Airways,2013-09-07,133587
JetBlue Airways,2013-09-08,155587
JetBlue Airways,2013-09-09,155901
JetBlue Airways,2013-09-10,144196
JetBlue Airways,2013-09-11,149184
JetBlue Airways,2013-09-12,156646
JetBlue Airways,2013-09-13,156970
JetBlue Airways,2013-09-14,131001
JetBlue Airways,2013-09-15,155587
JetBlue Airways,2013-09-16,155901
JetBlue Airways,2013-09-17,144497
JetBlue Airways,2013-09-18,146899
JetBlue Airways,2013-09-19,160716
JetBlue Airways,2013-09-20,157271
JetBlue Airways,2013-09-21,134832
JetBlue Airways,2013-09-22,158136
JetBlue Airways,2013-09-23,156202
JetBlue Airways,2013-09-24,144497
JetBlue Airways,2013-09-25,146899
JetBlue Airways,2013-09-26,159195
JetBlue Airways,2013-09-27,157271
JetBlue Airways,2013-09-28,134652
JetBlue Airways,2013-09-29,158136
JetBlue Airways,2013-09-30,156202
JetBlue Airways,2013-10-01,144497
JetBlue Airways,2013-10-02,149485
JetBlue Airways,2013-10-03,158438
JetBlue Airways,2013-10-04,157271
JetBlue Airways,2013-10-05,136852
JetBlue Airways,2013-10-06,157949
JetBlue Airways,2013-10-07,156202
JetBlue Airways,2013-10-08,144497
JetBlue Airways,2013-10-09,146899
JetBlue Airways,2013-10-10,158251
JetBlue Airways,2013-10-11,157271
JetBlue Airways,2013-10-12,136665
JetBlue Airways,2013-10-13,157949
JetBlue Airways,2013-10-14,156202
JetBlue Airways,2013-10-15,144298
JetBlue Airways,2013-10-16,146700
JetBlue Airways,2013-10-17,159124
JetBlue Airways,2013-10-18,156899
JetBlue Airways,2013-10-19,137667
JetBlue Airways,2013-10-20,157764
JetBlue Airways,2013-10-21,155631
JetBlue Airways,2013-10-22,144298
JetBlue Airways,2013-10-23,148298
JetBlue Airways,2013-10-24,158867
JetBlue Airways,2013-10-25,156899
JetBlue Airways,2013-10-26,140110
JetBlue Airways,2013-10-27,155118
JetBlue Airways,2013-10-28,152780
JetBlue Airways,2013-10-29,141164
JetBlue Airways,2013-10-30,141402
JetBlue Airways,2013-10-31,158078
JetBlue Airways,2013-11-01,156370
JetBlue Airways,2013-11-02,137321
JetBlue Airways,2013-11-03,155004
JetBlue Airways,2013-11-04,152780
JetBlue Airways,2013-11-05,143629
JetBlue Airways,2013-11-06,143867
JetBlue Airways,2013-11-07,159143
JetBlue Airways,2013-11-08,155488
JetBlue Airways,2013-11-09,138906
JetBlue Airways,2013-11-10,155305
JetBlue Airways,2013-11-11,152780
JetBlue Airways,2013-11-12,143629
JetBlue Airways,2013-11-13,144998
JetBlue Airways,2013-11-14,157134
JetBlue Airways,2013-11-15,156370
JetBlue Airways,2013-11-16,139594
JetBlue Airways,2013-11-17,155305
JetBlue Airways,2013-11-18,154301
JetBlue Airways,2013-11-19,147627
JetBlue Airways,2013-11-20,150166
JetBlue Airways,2013-11-21,169355
JetBlue Airways,2013-11-22,170570
JetBlue Airways,2013-11-23,160979
JetBlue Airways,2013-11-24,171639
JetBlue Airways,2013-11-25,170770
JetBlue Airways,2013-11-26,175122
JetBlue Airways,2013-11-27,176699
JetBlue Airways,2013-11-28,121197
JetBlue Airways,2013-11-29,152030
JetBlue Airways,2013-11-30,165919
JetBlue Airways,2013-12-01,175927
JetBlue Airways,2013-12-02,172464
JetBlue Airways,2013-12-03,161447
JetBlue Airways,2013-12-04,145137
JetBlue Airways,2013-12-05,159178
JetBlue Airways,2013-12-06,160305
JetBlue Airways,2013-12-07,141451
JetBlue Airways,2013-12-08,160723
JetBlue Airways,2013-12-09,157597
JetBlue Airways,2013-12-10,142428
JetBlue Airways,2013-12-11,145114
JetBlue Airways,2013-12-12,160122
JetBlue Airways,2013-12-13,160305
JetBlue Airways,2013-12-14,141638
JetBlue Airways,2013-12-15,160987
JetBlue Airways,2013-12-16,160118
JetBlue Airways,2013-12-17,151590
JetBlue Airways,2013-12-18,164851
JetBlue Airways,2013-12-19,178873
JetBlue Airways,2013-12-20,183339
JetBlue Airways,2013-12-21,176372
JetBlue Airways,2013-12-22,184408
JetBlue Airways,2013-12-23,185539
JetBlue Airways,2013-12-24,180024
JetBlue Airways,2013-12-25,177208
JetBlue Airways,2013-12-26,185477
JetBlue Airways,2013-12-27,185539
JetBlue Airways,2013-12-28,178385
JetBlue Airways,2013-12-29,186421
JetBlue Airways,2013-12-30,182997
JetBlue Airways,2013-12-31,179797
Mesa Airlines Inc.,2013-01-03,458
Mesa Airlines Inc.,2013-01-04,458
Mesa Airlines Inc.,2013-01-06,229
Mesa Airlines Inc.,2013-01-07,458
Mesa Airlines Inc.,2013-01-08,458
Mesa Airlines Inc.,2013-01-09,458
Mesa Airlines Inc.,2013-01-10,458
Mesa Airlines Inc.,2013-01-11,458
Mesa Airlines Inc.,2013-01-13,229
Mesa Airlines Inc.,2013-01-14,458
Mesa Airlines Inc.,2013-01-15,458
Mesa Airlines Inc.,2013-01-16,458
Mesa Airlines Inc.,2013-01-17,458
Mesa Airlines Inc.,2013-01-18,458
Mesa Airlines Inc.,2013-01-20,229
Mesa Airlines Inc.,2013-01-21,458
Mesa Airlines Inc.,2013-01-22,458
Mesa Airlines Inc.,2013-01-23,458
Mesa Airlines Inc.,2013-01-24,458
Mesa Airlines Inc.,2013-01-25,458
Mesa Airlines Inc.,2013-01-27,229
Mesa Airlines Inc.,2013-01-28,458
Mesa Airlines Inc.,2013-01-29,458
Mesa Airlines Inc.,2013-01-30,458
Mesa Airlines Inc.,2013-01-31,458
Mesa Airlines Inc.,2013-02-01,458
Mesa Airlines Inc.,2013-02-03,229
Mesa Airlines Inc.,2013-02-04,458
Mesa Airlines Inc.,2013-02-05,458
Mesa Airlines Inc.,2013-02-06,458
Mesa Airlines Inc.,2013-02-07,458
Mesa Airlines Inc.,2013-02-08,458
Mesa Airlines Inc.,2013-02-10,229
Mesa Airlines Inc.,2013-02-11,458
Mesa Airlines Inc.,2013-02-12,458
Mesa Airlines Inc.,2013-02-13,458
Mesa Airlines Inc.,2013-02-14,458
Mesa Airlines Inc.,2013-02-15,458
Mesa Airlines Inc.,2013-02-17,687
Mesa Airlines Inc.,2013-02-18,458
Mesa Airlines Inc.,2013-02-19,458
Mesa Airlines Inc.,2013-02-20,458
Mesa Airlines Inc.,2013-02-21,458
Mesa Airlines Inc.,2013-02-22,458
Mesa Airlines Inc.,2013-02-24,687
Mesa Airlines Inc.,2013-02-25,458
Mesa Airlines Inc.,2013-02-26,458
Mesa Airlines Inc.,2013-02-27,458
Mesa Airlines Inc.,2013-02-28,458
Mesa Airlines Inc.,2013-03-01,229
Mesa Airlines Inc.,2013-03-03,229
Mesa Airlines Inc.,2013-03-04,229
Mesa Airlines Inc.,2013-03-07,229
Mesa Airlines Inc.,2013-03-08,229
Mesa Airlines Inc.,2013-03-10,229
Mesa Airlines Inc.,2013-03-11,229
Mesa Airlines Inc.,2013-03-14,229
Mesa Airlines Inc.,2013-03-15,229
Mesa Airlines Inc.,2013-03-17,229
Mesa Airlines Inc.,2013-03-18,229
Mesa Airlines Inc.,2013-03-21,229
Mesa Airlines Inc.,2013-03-22,229
Mesa Airlines Inc.,2013-03-24,229
Mesa Airlines Inc.,2013-03-25,229
Mesa Airlines Inc.,2013-03-28,229
Mesa Airlines Inc.,2013-03-29,229
Mesa Airlines Inc.,2013-03-31,229
Mesa Airlines Inc.,2013-04-01,229
Mesa Airlines Inc.,2013-04-04,229
Mesa Airlines Inc.,2013-04-05,229
Mesa Airlines Inc.,2013-04-06,544
Mesa Airlines Inc.,2013-04-07,229
Mesa Airlines Inc.,2013-04-08,229
Mesa Airlines Inc.,2013-04-09,1088
Mesa Airlines Inc.,2013-04-10,773
Mesa Airlines Inc.,2013-04-11,773
Mesa Airlines Inc.,2013-04-12,773
Mesa Airlines Inc.,2013-04-14,544
Mesa Airlines Inc.,2013-04-15,773
Mesa Airlines Inc.,2013-04-16,544
Mesa Airlines Inc.,2013-04-17,773
Mesa Airlines Inc.,2013-04-18,773
Mesa Airlines Inc.,2013-04-19,773
Mesa Airlines Inc.,2013-04-21,544
Mesa Airlines Inc.,2013-04-22,773
Mesa Airlines Inc.,2013-04-23,544
Mesa Airlines Inc.,2013-04-24,773
Mesa Airlines Inc.,2013-04-25,773
Mesa Airlines Inc.,2013-04-26,773
Mesa Airlines Inc.,2013-04-28,544
Mesa Airlines Inc.,2013-04-29,773
Mesa Airlines Inc.,2013-04-30,544
Mesa Airlines Inc.,2013-05-01,773
Mesa Airlines Inc.,2013-05-02,773
Mesa Airlines Inc.,2013-05-03,773
Mesa Airlines Inc.,2013-05-05,544
Mesa Airlines Inc.,2013-05-06,773
Mesa Airlines Inc.,2013-05-07,773
Mesa Airlines Inc.,2013-05-08,773
Mesa Airlines Inc.,2013-05-09,773
Mesa Airlines Inc.,2013-05-10,773
Mesa Airlines Inc.,2013-05-12,544
Mesa Airlines Inc.,2013-05-13,773
Mesa Airlines Inc.,2013-05-14,773
Mesa Airlines Inc.,2013-05-15,773
Mesa Airlines Inc.,2013-05-16,773
Mesa Airlines Inc.,2013-05-17,773
Mesa Airlines Inc.,2013-05-19,544
Mesa Airlines Inc.,2013-05-20,773
Mesa Airlines Inc.,2013-05-21,773
Mesa Airlines Inc.,2013-05-22,773
Mesa Airlines Inc.,2013-05-23,773
Mesa Airlines Inc.,2013-05-24,773
Mesa Airlines Inc.,2013-05-26,544
Mesa Airlines Inc.,2013-05-27,544
Mesa Airlines Inc.,2013-05-28,773
Mesa Airlines Inc.,2013-05-29,773
Mesa Airlines Inc.,2013-05-30,773
Mesa Airlines Inc.,2013-05-31,773
Mesa Airlines Inc.,2013-06-02,544
Mesa Airlines Inc.,2013-06-03,773
Mesa Airlines Inc.,2013-06-04,773
Mesa Airlines Inc.,2013-06-05,773
Mesa Airlines Inc.,2013-06-06,773
Mesa Airlines Inc.,2013-06-07,773
Mesa Airlines Inc.,2013-06-09,773
Mesa Airlines Inc.,2013-06-10,773
Mesa Airlines Inc.,2013-06-11,773
Mesa Airlines Inc.,2013-06-12,773
Mesa Airlines Inc.,2013-06-13,773
Mesa Airlines Inc.,2013-06-14,773
Mesa Airlines Inc.,2013-06-16,773
Mesa Airlines Inc.,2013-06-17,773
Mesa Airlines Inc.,2013-06-18,773
Mesa Airlines Inc.,2013-06-19,773
Mesa Airlines Inc.,2013-06-20,773
Mesa Airlines Inc.,2013-06-21,773
Mesa Airlines Inc.,2013-06-23,773
Mesa Airlines Inc.,2013-06-24,773
Mesa Airlines Inc.,2013-06-25,773
Mesa Airlines Inc.,2013-06-26,773
Mesa Airlines Inc.,2013-06-27,773
Mesa Airlines Inc.,2013-06-28,773
Mesa Airlines Inc.,2013-06-30,773
Mesa Airlines Inc.,2013-07-01,1317
Mesa Airlines Inc.,2013-07-02,1317
Mesa Airlines Inc.,2013-07-03,1317
Mesa Airlines Inc.,2013-07-04,1317
Mesa Airlines Inc.,2013-07-05,1317
Mesa Airlines Inc.,2013-07-07,1317
Mesa Airlines Inc.,2013-07-08,1317
Mesa Airlines Inc.,2013-07-09,1317
Mesa Airlines Inc.,2013-07-10,1317
Mesa Airlines Inc.,2013-07-11,1317
Mesa Airlines Inc.,2013-07-12,1317
Mesa Airlines Inc.,2013-07-14,1317
Mesa Airlines Inc.,2013-07-15,1317
Mesa Airlines Inc.,2013-07-16,1317
Mesa Airlines Inc.,2013-07-17,1317
Mesa Airlines Inc.,2013-07-18,1317
Mesa Airlines Inc.,2013-07-19,1317
Mesa Airlines Inc.,2013-07-21,1317
Mesa Airlines Inc.,2013-07-22,1317
Mesa Airlines Inc.,2013-07-23,1317
Mesa Airlines Inc.,2013-07-24,1317
Mesa Airlines Inc.,2013-07-25,1317
Mesa Airlines Inc.,2013-07-26,1317
Mesa Airlines Inc.,2013-07-28,1317
Mesa Airlines Inc.,2013-07-29,1317
Mesa Airlines Inc.,2013-07-30,1317
Mesa Airlines Inc.,2013-07-31,1317
Mesa Airlines Inc.,2013-08-01,1317
Mesa Airlines Inc.,2013-08-02,1317
Mesa Airlines Inc.,2013-08-04,1317
Mesa Airlines Inc.,2013-08-05,1317
Mesa Airlines Inc.,2013-08-06,1317
Mesa Airlines Inc.,2013-08-07,1317
Mesa Airlines Inc.,2013-08-08,1317
Mesa Airlines Inc.,2013-08-09,1317
Mesa Airlines Inc.,2013-08-11,1317
Mesa Airlines Inc.,2013-08-12,1317
Mesa Airlines Inc.,2013-08-13,1317
Mesa Airlines Inc.,2013-08-14,1317
Mesa Airlines Inc.,2013-08-15,1317
Mesa Airlines Inc.,2013-08-16,1317
Mesa Airlines Inc.,2013-08-18,1317
Mesa Airlines Inc.,2013-08-19,1317
Mesa Airlines Inc.,2013-08-20,773
Mesa Airlines Inc.,2013-08-21,773
Mesa Airlines Inc.,2013-08-22,773
Mesa Airlines Inc.,2013-08-23,773
Mesa Airlines Inc.,2013-08-25,773
Mesa Airlines Inc.,2013-08-26,773
Mesa Airlines Inc.,2013-08-27,544
Mesa Airlines Inc.,2013-08-28,544
Mesa Airlines Inc.,2013-08-29,544
Mesa Airlines Inc.,2013-08-30,544
Mesa Airlines Inc.,2013-08-31,229
Mesa Airlines Inc.,2013-09-01,544
Mesa Airlines Inc.,2013-09-02,544
Mesa Airlines Inc.,2013-09-03,544
Mesa Airlines Inc.,2013-09-04,544
Mesa Airlines Inc.,2013-09-05,544
Mesa Airlines Inc.,2013-09-06,544
Mesa Airlines Inc.,2013-09-07,229
Mesa Airlines Inc.,2013-09-08,544
Mesa Airlines Inc.,2013-09-09,1088
Mesa Airlines Inc.,2013-09-10,1088
Mesa Airlines Inc.,2013-09-11,544
Mesa Airlines Inc.,2013-09-12,544
Mesa Airlines Inc.,2013-09-13,544
Mesa Airlines Inc.,2013-09-14,229
Mesa Airlines Inc.,2013-09-15,544
Mesa Airlines Inc.,2013-09-16,1088
Mesa Airlines Inc.,2013-09-17,1088
Mesa Airlines Inc.,2013-09-18,544
Mesa Airlines Inc.,2013-09-19,544
Mesa Airlines Inc.,2013-09-20,544
Mesa Airlines Inc.,2013-09-21,229
Mesa Airlines Inc.,2013-09-22,544
Mesa Airlines Inc.,2013-09-23,1088
Mesa Airlines Inc.,2013-09-24,1088
Mesa Airlines Inc.,2013-09-25,773
Mesa Airlines Inc.,2013-09-26,773
Mesa Airlines Inc.,2013-09-27,773
Mesa Airlines Inc.,2013-09-28,229
Mesa Airlines Inc.,2013-09-29,773
Mesa Airlines Inc.,2013-09-30,1317
Mesa Airlines Inc.,2013-10-01,1317
Mesa Airlines Inc.,2013-10-02,773
Mesa Airlines Inc.,2013-10-03,773
Mesa Airlines Inc.,2013-10-04,773
Mesa Airlines Inc.,2013-10-05,229
Mesa Airlines Inc.,2013-10-06,773
Mesa Airlines Inc.,2013-10-07,773
Mesa Airlines Inc.,2013-10-08,773
Mesa Airlines Inc.,2013-10-09,773
Mesa Airlines Inc.,2013-10-10,773
Mesa Airlines Inc.,2013-10-11,773
Mesa Airlines Inc.,2013-10-12,229
Mesa Airlines Inc.,2013-10-13,773
Mesa Airlines Inc.,2013-10-14,773
Mesa Airlines Inc.,2013-10-15,773
Mesa Airlines Inc.,2013-10-16,1317
Mesa Airlines Inc.,2013-10-17,1317
Mesa Airlines Inc.,2013-10-18,1317
Mesa Airlines Inc.,2013-10-19,229
Mesa Airlines Inc.,2013-10-20,773
Mesa Airlines Inc.,2013-10-21,1317
Mesa Airlines Inc.,2013-10-22,1317
Mesa Airlines Inc.,2013-10-23,1317
Mesa Airlines Inc.,2013-10-24,1317
Mesa Airlines Inc.,2013-10-25,1317
Mesa Airlines Inc.,2013-10-26,229
Mesa Airlines Inc.,2013-10-27,229
Mesa Airlines Inc.,2013-10-28,773
Mesa Airlines Inc.,2013-10-29,773
Mesa Airlines Inc.,2013-10-30,773
Mesa Airlines Inc.,2013-10-31,773
Mesa Airlines Inc.,2013-11-01,773
Mesa Airlines Inc.,2013-11-02,325
Mesa Airlines Inc.,2013-11-03,229
Mesa Airlines Inc.,2013-11-04,773
Mesa Airlines Inc.,2013-11-05,773
Mesa Airlines Inc.,2013-11-06,773
Mesa Airlines Inc.,2013-11-07,773
Mesa Airlines Inc.,2013-11-08,773
Mesa Airlines Inc.,2013-11-09,96
Mesa Airlines Inc.,2013-11-10,229
Mesa Airlines Inc.,2013-11-11,773
Mesa Airlines Inc.,2013-11-12,773
Mesa Airlines Inc.,2013-11-13,773
Mesa Airlines Inc.,2013-11-14,773
Mesa Airlines Inc.,2013-11-15,773
Mesa Airlines Inc.,2013-11-16,96
Mesa Airlines Inc.,2013-11-17,229
Mesa Airlines Inc.,2013-11-18,773
Mesa Airlines Inc.,2013-11-19,773
Mesa Airlines Inc.,2013-11-20,773
Mesa Airlines Inc.,2013-11-21,773
Mesa Airlines Inc.,2013-11-22,773
Mesa Airlines Inc.,2013-11-23,96
Mesa Airlines Inc.,2013-11-24,229
Mesa Airlines Inc.,2013-11-25,1002
Mesa Airlines Inc.,2013-11-26,773
Mesa Airlines Inc.,2013-11-27,773
Mesa Airlines Inc.,2013-11-29,544
Mesa Airlines Inc.,2013-12-01,229
Mesa Airlines Inc.,2013-12-02,773
Mesa Airlines Inc.,2013-12-03,773
Mesa Airlines Inc.,2013-12-04,773
Mesa Airlines Inc.,2013-12-05,773
Mesa Airlines Inc.,2013-12-06,773
Mesa Airlines Inc.,2013-12-07,96
Mesa Airlines Inc.,2013-12-08,229
Mesa Airlines Inc.,2013-12-09,773
Mesa Airlines Inc.,2013-12-10,773
Mesa Airlines Inc.,2013-12-11,773
Mesa Airlines Inc.,2013-12-12,773
Mesa Airlines Inc.,2013-12-13,773
Mesa Airlines Inc.,2013-12-14,96
Mesa Airlines Inc.,2013-12-15,229
Mesa Airlines Inc.,2013-12-16,773
Mesa Airlines Inc.,2013-12-17,773
Mesa Airlines Inc.,2013-12-18,773
Mesa Airlines Inc.,2013-12-19,1317
Mesa Airlines Inc.,2013-12-20,1317
Mesa Airlines Inc.,2013-12-21,96
Mesa Airlines Inc.,2013-12-22,773
Mesa Airlines Inc.,2013-12-23,1317
Mesa Airlines Inc.,2013-12-24,544
Mesa Airlines Inc.,2013-12-26,544
Mesa Airlines Inc.,2013-12-27,544
Mesa Airlines Inc.,2013-12-28,96
Mesa Airlines Inc.,2013-12-30,544
Mesa Airlines Inc.,2013-12-31,773
SkyWest Airlines Inc.,2013-01-30,733
SkyWest Airlines Inc.,2013-06-15,488
SkyWest Airlines Inc.,2013-06-22,488
SkyWest Airlines Inc.,2013-08-27,419
